author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,conflict,harmony,partition,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,text_place_title,place_name,location_religion,relig_att_loc,geolocation,mentioned,location_name,location_country,short_description,wkt,locational_certainty,geometry,administrative_area,pub_year,gender_author,country_of_birth_author,author_birth_location,text_place_id,character_id,text_id,location_id,author_id,author_birth_id
"Manto, Saadat Hasan",The Dog of Titwal,3509,26,26,4,"Suddenly the soldier on lookout duty shouted, ‘There he  comes.’",Narrated,NA,NA,NA,Indian Soldier - 1,Unknown,NA,23,Male,Group.Male-dominant,Hindu,Speculation,NA,NA,NA,NA,NA,Present,Titwal in The Dog of Titwal,Titwal,Hindu,Speculation,TRUE,TRUE,Titwal,India,"Titwal is a small border-village near the LoC in Kupwara district of the Indian union territory of Jammu and Kashmir. The village is 82 km from the district headquarters, Kupwara. Teetwal is connected to the rest of India via Tangdhar.",POINT(73.772791 34.391564),1. High confidence,Point,10 Village/Civic Ward,1997,Male,British India,Ludhiana,3471,3479,3292,3470,3156,3157
"Manto, Saadat Hasan",The Dog of Titwal,3511,26,26,7,"He picked up his rifle, aimed and fired. The bullet hit some  rocks close to where the dog was,",Narrated,Nation,NA,NA,Singh,Jamadar Harnam,NA,22,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,Titwal in The Dog of Titwal,Titwal,Hindu,Speculation,TRUE,TRUE,Titwal,India,"Titwal is a small border-village near the LoC in Kupwara district of the Indian union territory of Jammu and Kashmir. The village is 82 km from the district headquarters, Kupwara. Teetwal is connected to the rest of India via Tangdhar.",POINT(73.772791 34.391564),1. High confidence,Point,10 Village/Civic Ward,1997,Male,British India,Ludhiana,3471,3307,3292,3470,3156,3157
"Manto, Saadat Hasan",The Dog of Titwal,3515,26,26,10,"It soon became a game between the two soldiers, with the dog  running round in circles in a state of great terror. Both Himmat  Khan and Harnam Singh were laughing boisterously.",Narrated,NA,NA,NA,Singh,Jamadar Harnam,NA,22,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,Titwal in The Dog of Titwal,Titwal,Hindu,Speculation,TRUE,TRUE,Titwal,India,"Titwal is a small border-village near the LoC in Kupwara district of the Indian union territory of Jammu and Kashmir. The village is 82 km from the district headquarters, Kupwara. Teetwal is connected to the rest of India via Tangdhar.",POINT(73.772791 34.391564),1. High confidence,Point,10 Village/Civic Ward,1997,Male,British India,Ludhiana,3471,3307,3292,3470,3156,3157
"Manto, Saadat Hasan",The Dog of Titwal,3515,26,26,10,"It soon became a game between the two soldiers, with the dog  running round in circles in a state of great terror. Both Himmat  Khan and Harnam Singh were laughing boisterously.",Narrated,NA,NA,NA,Khan,Subedar Himmat,NA,24,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,Titwal in The Dog of Titwal,Titwal,Hindu,Speculation,TRUE,TRUE,Titwal,India,"Titwal is a small border-village near the LoC in Kupwara district of the Indian union territory of Jammu and Kashmir. The village is 82 km from the district headquarters, Kupwara. Teetwal is connected to the rest of India via Tangdhar.",POINT(73.772791 34.391564),1. High confidence,Point,10 Village/Civic Ward,1997,Male,British India,Ludhiana,3471,3473,3292,3470,3156,3157
"Manto, Saadat Hasan",The Dog of Titwal,3515,26,26,10,"It soon became a game between the two soldiers, with the dog  running round in circles in a state of great terror. Both Himmat  Khan and Harnam Singh were laughing boisterously.",Narrated,NA,NA,NA,"Non-human, Dog",Jhun Jhun,NA,23,Nonbinary,Single,Unaffiliated,Definitional,NA,Dies,Killed (military),TRUE,NA,Present,Titwal in The Dog of Titwal,Titwal,Hindu,Speculation,TRUE,TRUE,Titwal,India,"Titwal is a small border-village near the LoC in Kupwara district of the Indian union territory of Jammu and Kashmir. The village is 82 km from the district headquarters, Kupwara. Teetwal is connected to the rest of India via Tangdhar.",POINT(73.772791 34.391564),1. High confidence,Point,10 Village/Civic Ward,1997,Male,British India,Ludhiana,3471,3472,3292,3470,3156,3157
"Manto, Saadat Hasan",The Dog of Titwal,3516,27,27,2,"The dog turned. One of his legs was now quite useless. He  began to drag himself towards Harnam Singh, who picked up  his rifle, aimed carefully and shot him dead.",Narrated,Nation,NA,NA,Singh,Jamadar Harnam,NA,22,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,Titwal in The Dog of Titwal,Titwal,Hindu,Speculation,TRUE,TRUE,Titwal,India,"Titwal is a small border-village near the LoC in Kupwara district of the Indian union territory of Jammu and Kashmir. The village is 82 km from the district headquarters, Kupwara. Teetwal is connected to the rest of India via Tangdhar.",POINT(73.772791 34.391564),1. High confidence,Point,10 Village/Civic Ward,1997,Male,British India,Ludhiana,3471,3307,3292,3470,3156,3157
"Manto, Saadat Hasan",The Dog of Titwal,3516,27,27,2,"The dog turned. One of his legs was now quite useless. He  began to drag himself towards Harnam Singh, who picked up  his rifle, aimed carefully and shot him dead.",Narrated,Nation,NA,NA,"Non-human, Dog",Jhun Jhun,NA,23,Nonbinary,Single,Unaffiliated,Definitional,NA,Dies,Killed (military),TRUE,NA,Present,Titwal in The Dog of Titwal,Titwal,Hindu,Speculation,TRUE,TRUE,Titwal,India,"Titwal is a small border-village near the LoC in Kupwara district of the Indian union territory of Jammu and Kashmir. The village is 82 km from the district headquarters, Kupwara. Teetwal is connected to the rest of India via Tangdhar.",POINT(73.772791 34.391564),1. High confidence,Point,10 Village/Civic Ward,1997,Male,British India,Ludhiana,3471,3472,3292,3470,3156,3157
"Manto, Saadat Hasan",The Price of Freedom,3561,43,44,1,There was a great revolutionary fevour in Amritsar,Remembered,Nation,Interpersonal,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,Amritsar in The Price of Freedom,Amritsar,Muslim,Definitional,CREATED,NA,Amritsar,India,"Amritsar is a city in the northwestern Indian state of Punjab, 28 kilometers from the border with Pakistan. At the center of its walled old town, the gilded Golden Temple (Harmandir Sahib) is the holiest gurdwara (religious complex) of the Sikh religion. It’s at the end of a causeway, surrounded by the sacred Amrit Sarovar tank (lake), where pilgrims bathe.",POINT(74.872264 31.633979),1. High confidence,Point,8 Municipal Corporation / Municipality / City Council,1997,Male,British India,Ludhiana,3564,NA,NA,3543,3156,3157
"Manto, Saadat Hasan",The Price of Freedom,3563,48,50,1,"Therefore, when Ghulam Ali told me one day that he planned",Remembered,NA,Interpersonal,TRUE,Ali,Shahzada Ghulam,Ghulam Ali,44,Male,Single,Muslim,Definitional,NA,NA,NA,FALSE,India,Present,Amritsar in The Price of Freedom,Amritsar,Muslim,Definitional,CREATED,NA,Amritsar,India,"Amritsar is a city in the northwestern Indian state of Punjab, 28 kilometers from the border with Pakistan. At the center of its walled old town, the gilded Golden Temple (Harmandir Sahib) is the holiest gurdwara (religious complex) of the Sikh religion. It’s at the end of a causeway, surrounded by the sacred Amrit Sarovar tank (lake), where pilgrims bathe.",POINT(74.872264 31.633979),1. High confidence,Point,8 Municipal Corporation / Municipality / City Council,1997,Male,British India,Ludhiana,3564,3425,3421,3543,3156,3157
"Manto, Saadat Hasan",The Price of Freedom,3563,48,50,1,"Therefore, when Ghulam Ali told me one day that he planned",Remembered,NA,Interpersonal,TRUE,Wife of Shahzada Ghulam Ali,Nigar,NA,47,Female,Single,Muslim,Other-identified.Character other-attributed,NA,NA,NA,FALSE,India,Present,Amritsar in The Price of Freedom,Amritsar,Muslim,Definitional,CREATED,NA,Amritsar,India,"Amritsar is a city in the northwestern Indian state of Punjab, 28 kilometers from the border with Pakistan. At the center of its walled old town, the gilded Golden Temple (Harmandir Sahib) is the holiest gurdwara (religious complex) of the Sikh religion. It’s at the end of a causeway, surrounded by the sacred Amrit Sarovar tank (lake), where pilgrims bathe.",POINT(74.872264 31.633979),1. High confidence,Point,8 Municipal Corporation / Municipality / City Council,1997,Male,British India,Ludhiana,3564,3431,3421,3543,3156,3157
"Manto, Saadat Hasan",The Price of Freedom,3563,48,50,1,"Therefore, when Ghulam Ali told me one day that he planned",Remembered,NA,Interpersonal,TRUE,Manto,Sadaat,NA,43,Male,Single,Muslim,Definitional,NA,NA,NA,NA,India,Present,Amritsar in The Price of Freedom,Amritsar,Muslim,Definitional,CREATED,NA,Amritsar,India,"Amritsar is a city in the northwestern Indian state of Punjab, 28 kilometers from the border with Pakistan. At the center of its walled old town, the gilded Golden Temple (Harmandir Sahib) is the holiest gurdwara (religious complex) of the Sikh religion. It’s at the end of a causeway, surrounded by the sacred Amrit Sarovar tank (lake), where pilgrims bathe.",POINT(74.872264 31.633979),1. High confidence,Point,8 Municipal Corporation / Municipality / City Council,1997,Male,British India,Ludhiana,3564,3427,3421,3543,3156,3157
"Manto, Saadat Hasan",The Price of Freedom,3563,48,50,1,"Therefore, when Ghulam Ali told me one day that he planned",Remembered,NA,Interpersonal,TRUE,Mentor of Shahzada Ghulam Ali,Babaji,NA,47,Male,Single,Muslim,Definitional,NA,NA,NA,NA,India,Present,Amritsar in The Price of Freedom,Amritsar,Muslim,Definitional,CREATED,NA,Amritsar,India,"Amritsar is a city in the northwestern Indian state of Punjab, 28 kilometers from the border with Pakistan. At the center of its walled old town, the gilded Golden Temple (Harmandir Sahib) is the holiest gurdwara (religious complex) of the Sikh religion. It’s at the end of a causeway, surrounded by the sacred Amrit Sarovar tank (lake), where pilgrims bathe.",POINT(74.872264 31.633979),1. High confidence,Point,8 Municipal Corporation / Municipality / City Council,1997,Male,British India,Ludhiana,3564,3432,3421,3543,3156,3157
"Manto, Saadat Hasan",The Price of Freedom,3563,48,50,1,"Therefore, when Ghulam Ali told me one day that he planned",Remembered,NA,Interpersonal,TRUE,Kashmiri Pandit Girl,Kamal,NA,48,Female,Single,Muslim,Speculation,NA,NA,NA,NA,India,Present,Amritsar in The Price of Freedom,Amritsar,Muslim,Definitional,CREATED,NA,Amritsar,India,"Amritsar is a city in the northwestern Indian state of Punjab, 28 kilometers from the border with Pakistan. At the center of its walled old town, the gilded Golden Temple (Harmandir Sahib) is the holiest gurdwara (religious complex) of the Sikh religion. It’s at the end of a causeway, surrounded by the sacred Amrit Sarovar tank (lake), where pilgrims bathe.",POINT(74.872264 31.633979),1. High confidence,Point,8 Municipal Corporation / Municipality / City Council,1997,Male,British India,Ludhiana,3564,3438,3421,3543,3156,3157
"Manto, Saadat Hasan",The Price of Freedom,3565,44,44,1,The gold cufflinks that had gone with it,Narrated,Nation,Interpersonal,TRUE,Friend of Sadaat,Sheikhoo,NA,43,Male,Single,Muslim,Speculation,NA,NA,NA,FALSE,India,Present,Amritsar in The Price of Freedom,Amritsar,Muslim,Definitional,CREATED,NA,Amritsar,India,"Amritsar is a city in the northwestern Indian state of Punjab, 28 kilometers from the border with Pakistan. At the center of its walled old town, the gilded Golden Temple (Harmandir Sahib) is the holiest gurdwara (religious complex) of the Sikh religion. It’s at the end of a causeway, surrounded by the sacred Amrit Sarovar tank (lake), where pilgrims bathe.",POINT(74.872264 31.633979),1. High confidence,Point,8 Municipal Corporation / Municipality / City Council,1997,Male,British India,Ludhiana,3564,3424,3421,3543,3156,3157
"Manto, Saadat Hasan",Toba Tek Singh,3609,6,7,3,"On a cold winter evening, buses full of",NA,Interpersonal,NA,TRUE,Lunatics in Pakistan,Unknown,NA,1,Male,Group.Male-dominant,Hindu|Sikh,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Wagha in Toba Tek Singh,Wagha,Unknown,NA,TRUE,FALSE,Wagah Border,India,The international border between India and Pakistan.,POINT(74.573044 31.604616),1. High confidence,Area,3 Division,1955,Male,British India,Ludhiana,3616,3579,3212,3617,3156,3157
"Manto, Saadat Hasan",Toba Tek Singh,3629,7,7,1,When Bishen Singh was brought out and asked,NA,Interpersonal,NA,TRUE,Singh,Bishen,Toba Tek Singh,4,Male,Single,Sikh,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Wagha in Toba Tek Singh,Wagha,Unknown,NA,TRUE,FALSE,Wagah Border,India,The international border between India and Pakistan.,POINT(74.573044 31.604616),1. High confidence,Area,3 Division,1955,Male,British India,Ludhiana,3616,3356,3212,3617,3156,3157
"Manto, Saadat Hasan",Toba Tek Singh,3629,7,7,1,When Bishen Singh was brought out and asked,NA,Interpersonal,NA,TRUE,Guards at the Pakistan border,Pakistani guards,NA,7,Male,Group,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Wagha in Toba Tek Singh,Wagha,Unknown,NA,TRUE,FALSE,Wagah Border,India,The international border between India and Pakistan.,POINT(74.573044 31.604616),1. High confidence,Area,3 Division,1955,Male,British India,Ludhiana,3616,3651,3212,3617,3156,3157
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3634,59,59,1,A hijacked Fokker Friendship belonging to Indian Airlines,Narrated,Nation,NA,TRUE,Angry demonstrators,Students mob,NA,59,Unknown,Mob,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3594,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3634,59,59,1,A hijacked Fokker Friendship belonging to Indian Airlines,Narrated,Nation,NA,TRUE,Politicians,Political activists,NA,59,Unknown,Mob,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3597,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3634,59,59,1,A hijacked Fokker Friendship belonging to Indian Airlines,Narrated,Nation,NA,TRUE,Narrator,Unknown,NA,59,Male,Single,Sikh,Self-identified,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3603,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3634,59,59,1,A hijacked Fokker Friendship belonging to Indian Airlines,Narrated,Nation,NA,TRUE,Police,Unknown,NA,59,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3596,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3635,59,59,3,"Only one fat man got caught by the students, partly because of",Narrated,NA,NA,FALSE,Mohammad,Gul Mohammad,Gul Mohammad Third-Timer,59,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3591,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3635,59,59,3,"Only one fat man got caught by the students, partly because of",Narrated,NA,NA,FALSE,Narrator,Unknown,NA,59,Male,Single,Sikh,Self-identified,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3603,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3636,59,59,2,I was surprised to see a group of Pakistani citizens,Narrated,Nation,NA,TRUE,Travellers,Pakistani citizens,NA,59,Unknown,Mob,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3601,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3636,59,59,2,I was surprised to see a group of Pakistani citizens,Narrated,Nation,NA,TRUE,Angry demonstrators,Students mob,NA,59,Unknown,Mob,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Pakistan High Commission in Delhi in Gul Mohammad Third-Timer,Pakistan High Commission in Delhi,Unaffiliated,NA,CREATED,NA,Pakistan High Commission in Delhi,India,NA,POINT(77.19034 28.594099),2. Probable location,Point,NA,NA,Male,British India,Delhi,3615,3594,3584,3621,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3638,60,60,1,I recalled that summer afternoon when Master Suchet Singh,Remembered,NA,NA,NA,Class,Unknown,NA,60,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Present,"Government High School, Rawalpindi in Gul Mohammad Third-Timer","Government High School, Rawalpindi",Unaffiliated,NA,TRUE,FALSE,Rawalpindi,Pakistan,"Rawalpindi, colloquially known as Pindi, is the capital city of the Rawalpindi Division located in the Punjab province of Pakistan",POINT(73.062762 33.616531),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,3625,3640,3584,33,3152,3108
